CustomerKey,GeographyKey,Full Name,MaritalStatus,Gender,YearlyIncome,Occupation,DateFirstPurchase,City,State,Country
11282,612,Christian Thomas,M,Male,90000.00,Professional,2021-08-31,Burien,Washington,United States
11283,299,Arturo Lal,M,Male,110000.00,Management,2023-05-29,Berkeley,California,United States
11284,307,Theresa Serrano,M,Female,110000.00,Management,2023-02-06,Chula Vista,California,United States
11285,322,Jeremy Anderson,M,Male,120000.00,Professional,2023-07-27,Fremont,California,United States
11286,374,Hunter Griffin,M,Male,170000.00,Management,2021-09-21,Torrance,California,United States
11287,49,Henry Garcia,M,Male,70000.00,Professional,2023-01-29,Cliffside,British Columbia,Canada
11288,301,Cindy Sanchez,M,Female,110000.00,Management,2023-03-05,Burbank,California,United States
11289,315,Maria Carter,M,Female,130000.00,Management,2021-09-08,Downey,California,United States
11290,334,Katelyn Sanchez,M,Female,130000.00,Management,2021-09-20,Lakewood,California,United States
11291,335,Jenna Wright,M,Female,130000.00,Management,2021-09-04,Lemon Grove,California,United States
11292,361,Seth Phillips,S,Male,150000.00,Professional,2021-09-15,San Gabriel,California,United States
11293,632,Luke Long,S,Male,60000.00,Professional,2023-02-24,Port Orchard,Washington,United States
11294,618,Dalton Clark,M,Male,60000.00,Professional,2023-09-25,Issaquah,Washington,United States
11295,311,Taylor Lewis,S,Female,80000.00,Skilled Manual,2021-09-25,Concord,California,United States
11296,616,Haley Richardson,S,Female,50000.00,Management,2021-09-01,Everett,Washington,United States
11297,301,Noah Coleman,S,Male,70000.00,Management,2021-09-26,Burbank,California,United States
11298,307,Jon Luo,M,Male,70000.00,Management,2021-09-12,Chula Vista,California,United States
11299,301,Orlando Vazquez,M,Male,70000.00,Management,2021-09-26,Burbank,California,United States
11300,54,Fernando Barnes,M,Male,80000.00,Professional,2023-01-31,N. Vancouver,British Columbia,Canada
11301,607,Cameron Rodriguez,M,Male,80000.00,Professional,2023-06-09,Ballard,Washington,United States
11302,539,Spencer Russell,S,Male,90000.00,Professional,2021-09-06,Corvallis,Oregon,United States
11303,614,Julia Coleman,S,Female,90000.00,Professional,2021-09-02,Edmonds,Washington,United States
11304,547,Julia Garcia,M,Female,100000.00,Professional,2023-03-20,Portland,Oregon,United States
11305,307,Sean Evans,M,Male,110000.00,Professional,2023-03-25,Chula Vista,California,United States
11306,312,Micah Zhou,M,Male,110000.00,Professional,2023-06-30,Coronado,California,United States
11307,314,Hunter Rodriguez,M,Male,80000.00,Skilled Manual,2021-09-04,Daly City,California,United States
11308,546,Ian Gonzales,M,Male,60000.00,Professional,2023-09-07,Oregon City,Oregon,United States
11309,536,Victoria Lewis,S,Female,60000.00,Professional,2023-07-09,Beaverton,Oregon,United States
11310,360,Erin Sanders,S,Female,70000.00,Management,2023-08-12,San Francisco,California,United States
11311,626,Gabrielle Lopez,S,Female,70000.00,Management,2023-04-18,Lynnwood,Washington,United States
11312,626,Sara Richardson,S,Female,70000.00,Management,2023-05-17,Lynnwood,Washington,United States
11313,632,Trevor Jenkins,S,Male,70000.00,Management,2023-05-07,Port Orchard,Washington,United States
11314,618,Mya Flores,S,Female,70000.00,Management,2023-02-25,Issaquah,Washington,United States
11315,632,Hailey Ward,S,Female,70000.00,Management,2023-05-20,Port Orchard,Washington,United States
11316,51,Luke Allen,M,Male,60000.00,Management,2023-01-12,Langford,British Columbia,Canada
11317,548,Victoria Russell,S,Female,40000.00,Professional,2021-09-01,Salem,Oregon,United States
11318,614,Jessica Wilson,S,Female,40000.00,Professional,2023-10-17,Edmonds,Washington,United States
11319,348,Jade Bailey,M,Female,70000.00,Management,2021-09-09,Oakland,California,United States
11320,325,Morgan Hill,M,Female,80000.00,Management,2023-06-15,Glendale,California,United States
11321,612,Terrance Raman,M,Male,90000.00,Management,2023-02-23,Burien,Washington,United States
11322,611,Sydney Garcia,M,Female,90000.00,Management,2023-03-24,Bremerton,Washington,United States
11323,314,Jose Patterson,S,Male,120000.00,Management,2021-09-10,Daly City,California,United States
11324,325,Zachary Anderson,M,Male,90000.00,Management,2021-09-26,Glendale,California,United States
11325,637,Elijah Ross,S,Male,90000.00,Management,2021-09-19,Seattle,Washington,United States
11326,300,Rafael Xie,M,Male,130000.00,Management,2021-09-15,Beverly Hills,California,United States
11327,301,Jaime Moreno,M,Male,90000.00,Management,2021-09-26,Burbank,California,United States
11328,55,Julian Griffin,M,Male,90000.00,Management,2023-01-05,Newton,British Columbia,Canada
11329,311,Andy Alvarez,S,Male,90000.00,Management,2021-09-25,Concord,California,United States
11330,59,Ryan Thompson,M,Male,110000.00,Management,2023-02-12,Oak Bay,British Columbia,Canada
11331,63,Samantha Jenkins,M,Female,90000.00,Skilled Manual,2023-02-07,Shawnee,British Columbia,Canada
11332,153,Deanna Ramos,S,Female,10000.00,Manual,2021-10-15,Berlin,Nordrhein-Westfalen,Germany
11333,261,Emily Miller,M,Female,20000.00,Clerical,2021-03-21,Newcastle upon Tyne,England,United Kingdom
11334,269,Nicole Brown,M,Female,10000.00,Manual,2021-03-04,Stoke-on-Trent,England,United Kingdom
11335,120,Carla Raman,M,Female,10000.00,Manual,2021-10-23,Hof,Bayern,Germany
11336,204,Shaun Raji,M,Male,20000.00,Clerical,2022-09-27,Paris,Seine (Paris),France
11337,273,Jerome Romero,M,Male,10000.00,Manual,2021-03-09,Watford,England,United Kingdom
11338,154,Frank Navarro,M,Male,20000.00,Clerical,2021-10-11,Bonn,Nordrhein-Westfalen,Germany
11339,202,Dennis She,S,Male,20000.00,Clerical,2022-10-07,Paris,Seine (Paris),France
11340,192,Melody Munoz,M,Female,10000.00,Clerical,2022-10-27,Paris,Seine (Paris),France
11341,236,Randy Zeng,M,Male,20000.00,Clerical,2021-04-11,Cheltenham,England,United Kingdom
11342,191,Marshall Wang,M,Male,30000.00,Clerical,2023-07-12,Boulogne-sur-Mer,Pas de Calais,France
11343,264,Arthur Carlson,M,Male,10000.00,Manual,2021-04-04,Oxon,England,United Kingdom
11344,262,Jessie Jimenez,M,Female,10000.00,Manual,2021-05-13,Oxford,England,United Kingdom
11345,224,Robin Ramos,S,Female,10000.00,Manual,2022-10-22,Tremblay-en-France,Seine Saint Denis,France
11346,196,Deanna Gutierrez,S,Female,10000.00,Manual,2022-10-01,Paris,Seine (Paris),France
11347,156,Roy Navarro,M,Male,10000.00,Manual,2023-03-16,Braunschweig,Nordrhein-Westfalen,Germany
11348,151,Shawn Rai,M,Male,10000.00,Manual,2023-03-31,Paderborn,Hamburg,Germany
11349,134,Mindy Luo,M,Female,10000.00,Manual,2024-01-13,München,Hessen,Germany
11350,265,Cara Zhou,M,Female,30000.00,Clerical,2023-02-05,Peterborough,England,United Kingdom
11351,253,Anne Ramos,S,Female,20000.00,Clerical,2021-06-12,London,England,United Kingdom
11352,222,Raymond Rodriguez,M,Male,10000.00,Manual,2023-05-01,Pantin,Seine Saint Denis,France
11353,271,Carrie Ortega,S,Female,30000.00,Clerical,2021-06-12,Warrington,England,United Kingdom
11354,119,Deanna Suarez,M,Female,20000.00,Manual,2023-12-03,Grevenbroich,Bayern,Germany
11355,275,Roberto Gutierrez,M,Male,40000.00,Clerical,2023-09-26,Wokingham,England,United Kingdom
11356,6,Terrence Carson,S,Male,10000.00,Manual,2021-05-10,Lavender Bay,New South Wales,Australia
11357,21,Ramon Ye,S,Male,10000.00,Manual,2021-06-18,Caloundra,Queensland,Australia
11358,2,Cynthia Malhotra,S,Female,10000.00,Manual,2021-06-28,Coffs Harbour,New South Wales,Australia
11359,7,Jarrod Prasad,S,Male,10000.00,Manual,2021-06-13,Malabar,New South Wales,Australia
11360,26,Tyrone Serrano,S,Male,10000.00,Manual,2021-06-27,Rockhampton,Queensland,Australia
11361,10,Cindy Ramos,M,Female,10000.00,Manual,2023-10-01,Newcastle,New South Wales,Australia
11362,33,Damien Shan,M,Male,10000.00,Manual,2023-03-29,Cranbourne,Victoria,Australia
11363,35,Julian Ross,S,Male,10000.00,Manual,2021-06-08,Melbourne,Victoria,Australia
11364,34,Jennifer Collins,S,Female,10000.00,Manual,2021-06-07,Geelong,Victoria,Australia
11365,29,Brittney Sun,S,Female,10000.00,Manual,2021-05-31,Findon,South Australia,Australia
11366,37,Virginia Patel,M,Female,20000.00,Clerical,2023-06-24,Seaford,Victoria,Australia
11367,12,Calvin Nara,M,Male,20000.00,Clerical,2023-07-07,North Sydney,New South Wales,Australia
11368,26,Edward Miller,S,Male,10000.00,Manual,2021-06-24,Rockhampton,Queensland,Australia
11369,29,Ashlee Tang,M,Female,20000.00,Clerical,2023-07-05,Findon,South Australia,Australia
11370,38,Alicia Xu,M,Female,20000.00,Clerical,2023-07-13,South Melbourne,Victoria,Australia
11371,26,Lacey Jai,M,Female,20000.00,Clerical,2023-11-07,Rockhampton,Queensland,Australia
11372,20,Wendy Romero,S,Female,20000.00,Clerical,2021-06-07,Brisbane,Queensland,Australia
11373,135,Carly Luo,M,Female,30000.00,Clerical,2023-08-27,Salzgitter,Hessen,Germany
11374,162,Jimmy Ortega,S,Male,30000.00,Clerical,2023-04-15,Werne,Nordrhein-Westfalen,Germany
11375,240,Francisco Martinez,M,Male,30000.00,Clerical,2023-10-17,High Wycombe,England,United Kingdom
11376,268,Lance Vazquez,S,Male,40000.00,Clerical,2023-10-15,Liverpool,England,United Kingdom
11377,161,David Robinett,M,Male,30000.00,Clerical,2023-02-28,Solingen,Nordrhein-Westfalen,Germany
11378,184,Shannon Liang,S,Female,10000.00,Manual,2022-10-17,Metz,Moselle,France
11379,214,Gary Vazquez,M,Male,10000.00,Manual,2022-10-02,Boulogne-Billancourt,Hauts de Seine,France
11380,175,Mitchell Kumar,S,Male,20000.00,Manual,2021-10-11,Saarlouis,Saarland,Germany
11381,249,Meredith Raman,M,Female,20000.00,Manual,2021-06-12,London,England,United Kingdom
11382,189,Edward Patterson,M,Male,20000.00,Manual,2022-11-03,Roubaix,Nord,France
11383,206,Marie Gill,M,Female,30000.00,Clerical,2024-01-01,Roissy en Brie,Seine et Marne,France
11384,211,Tiffany Wang,M,Female,30000.00,Clerical,2023-08-02,Les Ulis,Essonne,France
11385,279,Miguel Allen,S,Male,30000.00,Clerical,2023-07-06,York,England,United Kingdom
11386,127,Jaclyn Cai,M,Female,30000.00,Clerical,2023-11-02,Darmstadt,Hessen,Germany
11387,238,Megan Ramirez,S,Female,40000.00,Clerical,2021-07-26,Gateshead,England,United Kingdom
11388,279,Joseph Martin,M,Male,40000.00,Clerical,2021-07-03,York,England,United Kingdom
11389,130,Karl Shan,S,Male,10000.00,Manual,2023-11-17,Duesseldorf,Hessen,Germany
11390,208,Christine Raji,S,Female,10000.00,Manual,2023-11-07,Saint Germain en Laye,Yveline,France
11391,135,Lindsay Xie,S,Female,10000.00,Manual,2023-10-26,Salzgitter,Hessen,Germany
11392,131,Willie Zhao,S,Male,10000.00,Manual,2023-03-29,Frankfurt,Hessen,Germany
11393,182,Kurt Pal,S,Male,10000.00,Manual,2023-07-16,Saint Ouen,Loir et Cher,France
11394,259,George McDonald,S,Male,10000.00,Manual,2021-07-04,Milton Keynes,England,United Kingdom
11395,118,Beth Gutierrez,S,Female,30000.00,Clerical,2021-11-14,Frankfurt,Bayern,Germany
11396,175,Ian Lopez,M,Male,10000.00,Manual,2023-10-26,Saarlouis,Saarland,Germany
11397,197,Latoya Shan,S,Female,20000.00,Manual,2023-07-07,Paris,Seine (Paris),France
11398,261,Colin Nath,S,Male,30000.00,Clerical,2021-07-03,Newcastle upon Tyne,England,United Kingdom
11399,202,Brenda Mehta,S,Female,30000.00,Clerical,2023-04-13,Paris,Seine (Paris),France
11400,251,Franklin Raji,S,Male,40000.00,Clerical,2021-07-15,London,England,United Kingdom
11401,204,Linda Navarro,M,Female,40000.00,Clerical,2022-10-28,Paris,Seine (Paris),France
11402,183,Kelli Cai,M,Female,40000.00,Clerical,2022-11-07,Orleans,Loiret,France
11403,179,Nancy Schmidt,S,Female,40000.00,Clerical,2022-10-28,Saint Ouen,Charente-Maritime,France
11404,133,Megan Taylor,S,Female,10000.00,Manual,2023-02-10,Kassel,Hessen,Germany
11405,143,Bonnie Goel,S,Female,10000.00,Manual,2023-03-31,Bonn,Hamburg,Germany
11406,199,Latoya Xu,M,Female,20000.00,Manual,2022-11-04,Paris,Seine (Paris),France
11407,170,Mario She,M,Male,20000.00,Manual,2023-06-23,Münster,Saarland,Germany
11408,257,Darren Gill,M,Male,10000.00,Manual,2023-03-05,London,England,United Kingdom
11409,208,Jacqueline Hayes,S,Female,10000.00,Manual,2022-11-17,Saint Germain en Laye,Yveline,France
11410,201,Maurice Goel,M,Male,20000.00,Manual,2022-11-13,Paris,Seine (Paris),France
11411,121,Devin Ross,M,Male,80000.00,Professional,2023-08-04,Ingolstadt,Bayern,Germany
11412,121,Sydney Bryant,S,Female,80000.00,Professional,2021-11-05,Ingolstadt,Bayern,Germany
11413,238,Megan Stewart,M,Female,80000.00,Professional,2021-08-10,Gateshead,England,United Kingdom
11414,241,Ian Richardson,S,Male,80000.00,Professional,2021-08-13,Kirkby,England,United Kingdom
11415,127,Randy She,S,Male,90000.00,Professional,2023-08-16,Darmstadt,Hessen,Germany
11416,185,Katrina Becker,M,Female,60000.00,Skilled Manual,2022-11-07,Croix,Nord,France
11417,222,Lacey Zheng,M,Female,70000.00,Professional,2022-11-04,Pantin,Seine Saint Denis,France
11418,160,Rafael Hu,S,Male,90000.00,Professional,2023-12-17,Paderborn,Nordrhein-Westfalen,Germany
11419,273,Kyle Scott,M,Male,150000.00,Management,2023-03-12,Watford,England,United Kingdom
11420,189,Jordan Turner,M,Male,100000.00,Management,2022-11-01,Roubaix,Nord,France
11421,172,Amy Sun,M,Female,110000.00,Management,2021-11-03,Offenbach,Saarland,Germany
11422,268,Dustin Deng,M,Male,170000.00,Management,2021-08-22,Liverpool,England,United Kingdom
11423,147,Jasmine Stewart,M,Female,80000.00,Professional,2021-12-10,Hamburg,Hamburg,Germany
11424,164,Pamela Garcia,M,Female,80000.00,Professional,2023-04-21,Berlin,Saarland,Germany
11425,184,Ariana Gray,M,Female,90000.00,Professional,2022-11-22,Metz,Moselle,France
11426,156,Kristopher Mehta,M,Male,110000.00,Management,2023-04-09,Braunschweig,Nordrhein-Westfalen,Germany
11427,168,Desiree Dominguez,M,Female,110000.00,Professional,2021-12-20,Kiel,Saarland,Germany
11428,173,Deanna Perez,S,Female,120000.00,Management,2021-12-05,Poing,Saarland,Germany
11429,218,Marco Lopez,M,Male,80000.00,Professional,2022-12-14,Sèvres,Hauts de Seine,France
11430,155,Casey Yuan,M,Female,90000.00,Professional,2023-03-19,Bottrop,Nordrhein-Westfalen,Germany
11431,120,Bryant Garcia,M,Male,110000.00,Professional,2021-12-21,Hof,Bayern,Germany
11432,206,Dominique Prasad,M,Female,80000.00,Professional,2022-12-10,Roissy en Brie,Seine et Marne,France
11433,224,Maurice Shan,M,Male,80000.00,Professional,2022-12-02,Tremblay-en-France,Seine Saint Denis,France
11434,274,Andre Lopez,M,Male,170000.00,Professional,2023-06-15,West Sussex,England,United Kingdom
11435,168,Robin Romero,S,Female,100000.00,Management,2024-01-04,Kiel,Saarland,Germany
11436,273,Taylor Cox,M,Female,160000.00,Management,2023-05-22,Watford,England,United Kingdom
11437,190,Alfredo Moreno,M,Male,90000.00,Management,2023-12-19,Villeneuve-d'Ascq,Nord,France
11438,162,Jenny Nara,M,Female,130000.00,Management,2023-02-05,Werne,Nordrhein-Westfalen,Germany
11439,217,Janet Munoz,M,Female,90000.00,Management,2022-11-29,Paris La Defense,Hauts de Seine,France
11440,187,Sergio Weber,M,Male,80000.00,Skilled Manual,2023-03-27,Lille,Nord,France
11441,192,Erika Gomez,M,Female,90000.00,Skilled Manual,2024-01-08,Paris,Seine (Paris),France
11442,224,Joseph Harris,M,Male,90000.00,Skilled Manual,2023-09-29,Tremblay-en-France,Seine Saint Denis,France
11443,31,Grace Griffin,S,Female,60000.00,Professional,2021-06-07,Hobart,Tasmania,Australia
11444,32,Tina Mehta,M,Female,70000.00,Professional,2021-06-01,Bendigo,Victoria,Australia
11445,15,Kari Kim,S,Female,70000.00,Professional,2021-06-06,Silverwater,New South Wales,Australia
11446,5,Bethany Chander,S,Female,70000.00,Professional,2021-06-18,Lane Cove,New South Wales,Australia
11447,25,Jennifer Roberts,M,Female,70000.00,Professional,2021-06-28,Hervey Bay,Queensland,Australia
11448,35,Kyle Patterson,S,Male,80000.00,Professional,2021-06-16,Melbourne,Victoria,Australia
11449,37,Alvin Hu,M,Male,80000.00,Professional,2021-06-19,Seaford,Victoria,Australia
11450,28,Brett Mehta,S,Male,130000.00,Management,2021-06-29,Cloverdale,South Australia,Australia
11451,10,Ruben Muñoz,S,Male,70000.00,Professional,2021-07-29,Newcastle,New South Wales,Australia
11452,21,Erika Rubio,S,Female,80000.00,Professional,2021-07-11,Caloundra,Queensland,Australia
11453,31,Stanley Malhotra,S,Male,80000.00,Professional,2021-07-15,Hobart,Tasmania,Australia
11454,35,Melinda Navarro,S,Female,80000.00,Professional,2021-07-31,Melbourne,Victoria,Australia
11455,36,Ross Sanz,M,Male,100000.00,Management,2021-07-01,Melton,Victoria,Australia
11456,17,Jon Gao,M,Male,120000.00,Professional,2021-07-17,St. Leonards,New South Wales,Australia
11457,19,Jaime Gutierrez,M,Female,90000.00,Professional,2021-07-17,Wollongong,New South Wales,Australia
11458,16,Bianca Liu,M,Female,100000.00,Management,2023-03-30,Springwood,New South Wales,Australia
11459,13,Tasha Deng,S,Female,80000.00,Professional,2021-07-27,Port Macquarie,New South Wales,Australia
11460,33,Melvin Chande,S,Male,90000.00,Professional,2021-07-21,Cranbourne,Victoria,Australia
11461,6,Victor Jimenez,S,Male,90000.00,Professional,2021-07-31,Lavender Bay,New South Wales,Australia
11462,8,Laura Lin,M,Female,110000.00,Management,2021-07-16,Matraville,New South Wales,Australia
